element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
85,61,2,4,FALSE,2019-09-28T14:00:00Z,2,2,7,90,0,1,0,2,0,0,0,0,0,0,0,22,32.8,15.3,2.0,5.0,45,6870,66270,11234,4364
85,73,8,6,TRUE,2019-10-05T14:00:00Z,1,0,8,90,0,0,1,0,0,0,0,0,0,0,0,23,15.0,4.9,2.0,2.2,45,3955,71146,6914,2959
345,6,2,5,TRUE,2019-08-10T16:30:00Z,3,1,1,90,0,1,0,1,0,0,0,0,0,0,0,19,24.4,39.4,32.0,9.6,75,0,608669,0,0
345,16,11,6,FALSE,2019-08-17T16:30:00Z,2,2,2,34,1,0,0,0,0,0,0,0,0,0,0,23,35.2,0.1,66.0,10.1,75,-54503,620126,53134,107637
345,28,13,2,TRUE,2019-08-25T15:30:00Z,0,1,3,90,0,0,0,1,0,0,0,0,0,0,0,3,0.0,5.8,25.0,2.7,75,11230,663307,106083,94853
345,31,1,0,FALSE,2019-09-01T15:30:00Z,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,75,-82722,587964,44577,127299
345,48,7,1,TRUE,2019-09-14T14:00:00Z,4,0,5,5,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.1,0.0,0.0,74,-121631,473857,18379,140010
345,56,9,1,FALSE,2019-09-21T11:30:00Z,2,1,6,4,0,0,0,0,0,0,0,0,0,0,0,2,2.2,1.7,2.0,0.6,73,-88926,390852,8944,97870
345,69,16,0,TRUE,2019-09-28T14:00:00Z,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,72,-63015,331827,9597,72612
345,72,4,1,FALSE,2019-10-05T11:30:00Z,3,0,8,17,0,0,0,0,0,0,0,0,0,0,0,5,10.4,11.4,26.0,4.8,72,-39874,294491,5513,45387
232,9,6,0,TRUE,2019-08-11T15:30:00Z,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,85,0,49789,0,0
232,20,20,0,FALSE,2019-08-19T19:00:00Z,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,85,-17784,32052,204,17988
232,25,7,0,TRUE,2019-08-24T14:00:00Z,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,85,-4457,28606,143,4600
232,39,16,0,FALSE,2019-08-31T11:30:00Z,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,85,-2365,26532,126,2491
232,45,9,0,TRUE,2019-09-14T14:00:00Z,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,85,-1553,25170,139,1692
232,60,19,0,FALSE,2019-09-22T13:00:00Z,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,85,-620,24716,74,694
232,67,1,0,TRUE,2019-09-30T19:00:00Z,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,85,-475,24349,124,599
232,76,13,0,FALSE,2019-10-06T15:30:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,85,-338,24075,64,402
297,2,3,3,FALSE,2019-08-10T14:00:00Z,1,1,1,77,0,0,0,1,0,0,0,0,0,0,1,20,4.8,27.2,3.0,3.5,40,0,410353,0,0
297,18,7,14,TRUE,2019-08-18T13:00:00Z,1,0,2,90,1,0,1,0,0,0,0,1,0,0,3,41,53.4,18.5,22.0,9.4,40,48106,506872,68004,19898
297,27,9,0,TRUE,2019-08-24T14:00:00Z,1,2,3,90,0,0,0,2,0,0,0,1,0,0,0,4,3.0,9.1,18.0,3.0,41,453880,1042906,474635,20755
297,33,6,1,FALSE,2019-08-31T14:00:00Z,2,2,4,90,0,0,0,2,0,0,0,0,0,0,0,12,7.8,2.4,4.0,1.4,42,248087,1325677,292024,43937
297,47,16,2,TRUE,2019-09-14T14:00:00Z,0,1,5,71,0,0,0,1,0,0,0,0,0,0,0,14,11.0,14.0,0.0,2.5,42,231497,1582730,281710,50213
297,55,8,12,FALSE,2019-09-21T14:00:00Z,0,2,6,90,0,1,1,0,0,0,0,0,0,0,3,33,35.6,15.4,0.0,5.1,43,70188,1652765,110815,40627
297,68,10,2,TRUE,2019-09-28T11:30:00Z,0,1,7,90,0,0,0,1,0,0,0,0,0,0,0,11,11.8,16.3,38.0,6.6,44,239489,1914259,261842,22353
297,79,18,5,FALSE,2019-10-05T14:00:00Z,0,0,8,90,0,0,1,0,0,0,0,1,0,0,0,20,11.0,27.5,6.0,4.5,45,181636,2115148,194043,12407
479,4,7,0,FALSE,2019-08-10T14:00:00Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,41384,0,0
479,15,18,0,TRUE,2019-08-17T14:00:00Z,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-5293,38120,370,5663
479,21,2,0,FALSE,2019-08-23T19:00:00Z,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-3712,35045,268,3980
479,35,20,0,TRUE,2019-09-01T13:00:00Z,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-2825,32913,432,3257
479,42,3,0,FALSE,2019-09-15T13:00:00Z,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-2517,30754,301,2818
479,55,15,0,TRUE,2019-09-21T14:00:00Z,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1817,28975,33,1850
479,65,11,0,TRUE,2019-09-28T16:30:00Z,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1678,27392,72,1750
479,73,5,0,FALSE,2019-10-05T14:00:00Z,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-789,26734,92,881
171,5,20,3,TRUE,2019-08-11T13:00:00Z,0,0,1,90,0,0,1,0,0,0,0,0,0,0,0,9,5.6,49.2,13.0,6.8,70,0,568427,0,0
171,14,6,5,FALSE,2019-08-18T15:30:00Z,1,1,2,90,0,1,0,1,0,0,0,0,0,0,0,11,20.8,52.5,16.0,8.9,70,-29125,576149,28286,57411
171,27,15,6,FALSE,2019-08-24T14:00:00Z,1,2,3,90,0,1,0,1,0,0,0,0,0,0,1,24,24.2,37.0,46.0,10.7,70,56267,655763,110877,54610
171,36,3,2,TRUE,2019-08-31T14:00:00Z,3,1,4,85,0,0,0,1,0,0,0,0,0,0,0,5,4.4,19.7,29.0,5.3,71,131684,815284,183845,52161
171,45,12,1,FALSE,2019-09-14T14:00:00Z,1,0,5,90,0,0,0,1,0,0,0,1,0,0,0,2,13.0,9.3,21.0,4.3,71,-32702,783912,57591,90293
171,56,17,10,TRUE,2019-09-21T11:30:00Z,2,1,6,90,1,0,0,1,0,0,0,0,0,0,3,33,44.2,30.9,44.0,11.9,71,-39184,751930,35319,74503
171,66,13,0,TRUE,2019-09-29T15:30:00Z,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,71,-33997,722588,64913,98910
171,74,10,7,FALSE,2019-10-05T14:00:00Z,2,1,8,85,1,0,0,1,0,0,0,0,0,0,0,26,38.6,14.3,21.0,7.4,71,-15750,710123,40599,56349
160,9,6,6,TRUE,2019-08-11T15:30:00Z,4,0,1,90,0,0,1,0,0,0,0,0,0,0,0,29,34.8,10.8,8.0,5.4,55,0,932347,0,0
160,20,20,2,FALSE,2019-08-19T19:00:00Z,1,1,2,90,0,0,0,1,0,0,0,0,0,0,0,20,22.8,11.5,4.0,3.8,55,45576,1156657,86312,40736
160,25,7,1,TRUE,2019-08-24T14:00:00Z,1,2,3,90,0,0,0,2,0,0,0,0,0,0,0,17,17.4,6.4,19.0,4.3,55,29317,1243678,89837,60520
160,39,16,1,FALSE,2019-08-31T11:30:00Z,1,1,4,90,0,0,0,1,0,0,0,1,0,0,0,13,17.0,12.6,0.0,3.0,55,-59899,1209236,44612,104511
160,45,9,6,TRUE,2019-09-14T14:00:00Z,1,0,5,90,0,0,1,0,0,0,0,0,0,0,0,24,23.2,0.4,21.0,4.5,55,-100752,1131005,40356,141108
160,60,19,1,FALSE,2019-09-22T13:00:00Z,2,0,6,90,0,0,0,2,0,0,0,0,0,0,0,9,19.6,0.3,21.0,4.1,55,-6305,1143047,27041,33346
160,67,1,2,TRUE,2019-09-30T19:00:00Z,1,1,7,90,0,0,0,1,0,0,0,0,0,0,0,9,14.0,1.4,15.0,3.0,55,-96790,1049626,10638,107428
160,76,13,2,FALSE,2019-10-06T15:30:00Z,1,0,8,90,0,0,0,1,0,0,0,0,0,0,0,11,17.4,23.2,31.0,7.2,55,-29566,1031541,19989,49555
217,8,19,14,FALSE,2019-08-10T11:30:00Z,0,5,1,90,0,3,1,0,0,0,0,0,0,0,2,45,52.6,51.2,39.0,14.3,85,0,64307,0,0
